Year, Commodity Code, Crop Name, County Code, County, Harvested Acres, Yield, Production, Price P/U, Unit, Value
1980 ,261999 ,ALMONDS ALL ,13 ,Contra Costa ,2990 ,0.19 ,568 ,1440 ,TONS ,818000
1980 ,261999 ,ALMONDS ALL ,19 ,Fresno ,23992 ,0.59 ,14200 ,3000 ,TONS ,42600000
1980 ,261999 ,ALMONDS ALL ,21 ,Glenn ,8691 ,0.35 ,3028 ,3000 ,TONS ,9084000
1980 ,261999 ,ALMONDS ALL ,29 ,Kern ,61040 ,0.80 ,49100 ,2860 ,TONS ,140426000
1980 ,261999 ,ALMONDS ALL ,31 ,Kings ,4847 ,0.52 ,2540 ,3033 ,TONS ,7703820
1980 ,261999 ,ALMONDS ALL ,33 ,Lake ,175 ,0.05 ,8 ,1769 ,TONS ,14150
1980 ,261999 ,ALMONDS ALL ,37 ,Los Angeles ,395 ,0.12 ,46 ,3174 ,TONS ,146000
1980 ,261999 ,ALMONDS ALL ,39 ,Madera ,19960 ,0.55 ,10978 ,2940 ,TONS ,32275000
1980 ,261999 ,ALMONDS ALL ,47 ,Merced ,44673 ,0.55 ,24570 ,3000 ,TONS ,73710000
1980 ,261999 ,ALMONDS ALL ,77 ,San Joaquin ,30908 ,0.55 ,17000 ,3040 ,TONS ,51678000
1980 ,261999 ,ALMONDS ALL ,79 ,San Luis Obispo ,6184 ,0.18 ,1138 ,2500 ,TONS ,2845000
1980 ,261999 ,ALMONDS ALL ,95 ,Solano ,2970 ,0.42 ,1250 ,1651 ,TONS ,2064000
1980 ,261999 ,ALMONDS ALL ,99 ,Stanislaus ,45300 ,0.59 ,26727 ,3000 ,TONS ,80181000
1980 ,261999 ,ALMONDS ALL ,101 ,Sutter ,5072 ,0.24 ,1217 ,2918 ,TONS ,3551000
1980 ,261999 ,ALMONDS ALL ,103 ,Tehama ,4713 ,0.24 ,1150 ,3000 ,TONS ,3450000
1980 ,261999 ,ALMONDS ALL ,107 ,Tulare ,8504 ,0.61 ,5190 ,3000 ,TONS ,15570000
1980 ,261999 ,ALMONDS ALL ,113 ,Yolo ,9879 ,0.15 ,1482 ,3000 ,TONS ,4446000
1980 ,261999 ,ALMONDS ALL ,115 ,Yuba ,1553 ,0.55 ,854 ,3001 ,TONS ,2562600
1980 ,261999 ,ALMONDS ALL , 999, State Totals,327314 ,0.54 ,176375 ,2941 ,    ,518698770
1980 ,333999 ,ANISE (FENNEL) ,53 ,Monterey ,188 ,12.77 ,2400 ,243 ,TONS ,582000
1980 ,333999 ,ANISE (FENNEL) , 999, State Totals,188 ,12.77 ,2400 ,243 ,    ,582000
1980 ,484999 ,APIARY PRODUCTS BEES NUCLEI ,39 ,Madera ,  ,  ,1200 ,28 ,EACH ,34000
1980 ,484999 ,APIARY PRODUCTS BEES NUCLEI ,47 ,Merced ,  ,  ,2442 ,13 ,EACH ,32300
1980 ,484999 ,APIARY PRODUCTS BEES NUCLEI ,65 ,Riverside ,  ,  ,12100 ,18 ,EACH ,217800
1980 ,484999 ,APIARY PRODUCTS BEES NUCLEI ,71 ,San Bernardino ,  ,  ,14000 ,22 ,EACH ,308000
1980 ,484999 ,APIARY PRODUCTS BEES NUCLEI , 999, State Totals,0 ,  ,29742 ,20 ,    ,592100
1980 ,483999 ,APIARY PRODUCTS BEES PCKG. ,7 ,Butte ,  ,  ,137300 ,7 ,LBS. ,927000
1980 ,483999 ,APIARY PRODUCTS BEES PCKG. ,11 ,Colusa ,  ,  ,22500 ,15 ,LBS. ,337500
1980 ,483999 ,APIARY PRODUCTS BEES PCKG. ,21 ,Glenn ,  ,  ,187000 ,5 ,LBS. ,915000
1980 ,483999 ,APIARY PRODUCTS BEES PCKG. ,47 ,Merced ,  ,  ,17500 ,5 ,LBS. ,81700
1980 ,483999 ,APIARY PRODUCTS BEES PCKG. ,61 ,Placer ,  ,  ,27800 ,4 ,LBS. ,118000
1980 ,483999 ,APIARY PRODUCTS BEES PCKG. ,73 ,San Diego ,  ,  ,  ,  ,LBS. ,6000
1980 ,483999 ,APIARY PRODUCTS BEES PCKG. ,89 ,Shasta ,  ,  ,133200 ,5 ,LBS. ,646000
1980 ,483999 ,APIARY PRODUCTS BEES PCKG. ,95 ,Solano ,  ,  ,7900 ,6 ,LBS. ,47400
1980 ,483999 ,APIARY PRODUCTS BEES PCKG. ,97 ,Sonoma ,  ,  ,3100 ,4 ,LBS. ,13000
1980 ,483999 ,APIARY PRODUCTS BEES PCKG. ,99 ,Stanislaus ,  ,  ,45000 ,4 ,LBS. ,188000
1980 ,483999 ,APIARY PRODUCTS BEES PCKG. ,101 ,Sutter ,  ,  ,159000 ,6 ,LBS. ,994000
1980 ,483999 ,APIARY PRODUCTS BEES PCKG. ,103 ,Tehama ,  ,  ,59800 ,6 ,LBS. ,365000
1980 ,483999 ,APIARY PRODUCTS BEES PCKG. ,113 ,Yolo ,  ,  ,10800 ,10 ,LBS. ,108000
1980 ,483999 ,APIARY PRODUCTS BEES PCKG. ,115 ,Yuba ,  ,  ,12500 ,5 ,LBS. ,62500
1980 ,483999 ,APIARY PRODUCTS BEES PCKG. , 999, State Totals,0 ,  ,823400 ,6 ,    ,4809100
1980 ,485999 ,APIARY PRODUCTS BEES QUEEN ,7 ,Butte ,  ,  ,122300 ,5 ,EACH ,612000
1980 ,485999 ,APIARY PRODUCTS BEES QUEEN ,11 ,Colusa ,  ,  ,27800 ,5 ,EACH ,139000
1980 ,485999 ,APIARY PRODUCTS BEES QUEEN ,21 ,Glenn ,  ,  ,124000 ,5 ,EACH ,559000
1980 ,485999 ,APIARY PRODUCTS BEES QUEEN ,47 ,Merced ,  ,  ,8690 ,5 ,EACH ,43000
1980 ,485999 ,APIARY PRODUCTS BEES QUEEN ,61 ,Placer ,  ,  ,12230 ,6 ,EACH ,67800
1980 ,485999 ,APIARY PRODUCTS BEES QUEEN ,65 ,Riverside ,  ,  ,16000 ,4 ,EACH ,64000
1980 ,485999 ,APIARY PRODUCTS BEES QUEEN ,89 ,Shasta ,  ,  ,157700 ,5 ,EACH ,709700
1980 ,485999 ,APIARY PRODUCTS BEES QUEEN ,95 ,Solano ,  ,  ,4500 ,5 ,EACH ,22500
1980 ,485999 ,APIARY PRODUCTS BEES QUEEN ,99 ,Stanislaus ,  ,  ,38900 ,5 ,EACH ,192000
1980 ,485999 ,APIARY PRODUCTS BEES QUEEN ,101 ,Sutter ,  ,  ,66500 ,5 ,EACH ,320000
1980 ,485999 ,APIARY PRODUCTS BEES QUEEN ,113 ,Yolo ,  ,  ,22600 ,5 ,EACH ,113000
1980 ,485999 ,APIARY PRODUCTS BEES QUEEN ,115 ,Yuba ,  ,  ,3500 ,5 ,EACH ,17500
1980 ,485999 ,APIARY PRODUCTS BEES QUEEN , 999, State Totals,0 ,  ,604720 ,5 ,    ,2859500
1980 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,11 ,Colusa ,  ,  ,  ,  ,  ,21900
1980 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,17 ,El Dorado ,  ,  ,  ,  ,  ,40400
1980 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,33 ,Lake ,  ,  ,  ,  ,  ,16730
1980 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,39 ,Madera ,  ,  ,  ,  ,  ,95000
1980 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,43 ,Mariposa ,  ,  ,  ,  ,  ,8400
1980 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,59 ,Orange ,  ,  ,  ,  ,  ,66100
1980 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,67 ,Sacramento ,  ,  ,  ,  ,  ,370000
1980 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,77 ,San Joaquin ,  ,  ,  ,  ,  ,105000
1980 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,109 ,Tuolumne ,  ,  ,  ,  ,  ,13000
1980 ,489999 ,APIARY PRODUCTS BEES UNSPEC , 999, State Totals,0 ,  ,0 ,  ,    ,736530
1980 ,482999 ,APIARY PRODUCTS BEESWAX ,1 ,Alameda ,  ,  ,2160 ,2 ,LBS. ,3400
1980 ,482999 ,APIARY PRODUCTS BEESWAX ,7 ,Butte ,  ,  ,1500 ,3 ,LBS. ,3800
1980 ,482999 ,APIARY PRODUCTS BEESWAX ,13 ,Contra Costa ,  ,  ,1500 ,2 ,LBS. ,2520
1980 ,482999 ,APIARY PRODUCTS BEESWAX ,19 ,Fresno ,  ,  ,31500 ,2 ,LBS. ,59900
1980 ,482999 ,APIARY PRODUCTS BEESWAX ,21 ,Glenn ,  ,  ,9800 ,2 ,LBS. ,18000
1980 ,482999 ,APIARY PRODUCTS BEESWAX ,25 ,Imperial ,  ,  ,34346 ,2 ,LBS. ,64000
1980 ,482999 ,APIARY PRODUCTS BEESWAX ,29 ,Kern ,  ,  ,60600 ,2 ,LBS. ,102000
1980 ,482999 ,APIARY PRODUCTS BEESWAX ,31 ,Kings ,  ,  ,62000 ,2 ,LBS. ,104160
1980 ,482999 ,APIARY PRODUCTS BEESWAX ,37 ,Los Angeles ,  ,  ,20000 ,2 ,LBS. ,35000
1980 ,482999 ,APIARY PRODUCTS BEESWAX ,39 ,Madera ,  ,  ,7600 ,2 ,LBS. ,14000
1980 ,482999 ,APIARY PRODUCTS BEESWAX ,43 ,Mariposa ,  ,  ,578 ,2 ,LBS. ,970
1980 ,482999 ,APIARY PRODUCTS BEESWAX ,47 ,Merced ,  ,  ,27100 ,2 ,LBS. ,51500
1980 ,482999 ,APIARY PRODUCTS BEESWAX ,53 ,Monterey ,  ,  ,1125 ,2 ,LBS. ,2025
1980 ,482999 ,APIARY PRODUCTS BEESWAX ,61 ,Placer ,  ,  ,1160 ,2 ,LBS. ,2200
1980 ,482999 ,APIARY PRODUCTS BEESWAX ,65 ,Riverside ,  ,  ,92926 ,2 ,LBS. ,159833
1980 ,482999 ,APIARY PRODUCTS BEESWAX ,71 ,San Bernardino ,  ,  ,25500 ,2 ,LBS. ,45100
1980 ,482999 ,APIARY PRODUCTS BEESWAX ,73 ,San Diego ,  ,  ,  ,  ,LBS. ,87000
1980 ,482999 ,APIARY PRODUCTS BEESWAX ,81 ,San Mateo ,  ,  ,1600 ,2 ,LBS. ,2900
1980 ,482999 ,APIARY PRODUCTS BEESWAX ,85 ,Santa Clara ,  ,  ,1550 ,2 ,LBS. ,2940
1980 ,482999 ,APIARY PRODUCTS BEESWAX ,87 ,Santa Cruz ,  ,  ,4000 ,2 ,LBS. ,7000
1980 ,482999 ,APIARY PRODUCTS BEESWAX ,89 ,Shasta ,  ,  ,9500 ,2 ,LBS. ,17600
1980 ,482999 ,APIARY PRODUCTS BEESWAX ,97 ,Sonoma ,  ,  ,990 ,2 ,LBS. ,2200
1980 ,482999 ,APIARY PRODUCTS BEESWAX ,99 ,Stanislaus ,  ,  ,8930 ,2 ,LBS. ,16400
1980 ,482999 ,APIARY PRODUCTS BEESWAX ,101 ,Sutter ,  ,  ,18575 ,2 ,LBS. ,34000
1980 ,482999 ,APIARY PRODUCTS BEESWAX ,103 ,Tehama ,  ,  ,15500 ,5 ,LBS. ,82500
1980 ,482999 ,APIARY PRODUCTS BEESWAX ,107 ,Tulare ,  ,  ,190600 ,2 ,LBS. ,381000
1980 ,482999 ,APIARY PRODUCTS BEESWAX ,111 ,Ventura ,  ,  ,11051 ,2 ,LBS. ,20000
1980 ,482999 ,APIARY PRODUCTS BEESWAX ,113 ,Yolo ,  ,  ,1675 ,2 ,LBS. ,2900
1980 ,482999 ,APIARY PRODUCTS BEESWAX ,115 ,Yuba ,  ,  ,1120 ,2 ,LBS. ,2000
1980 ,482999 ,APIARY PRODUCTS BEESWAX , 999, State Totals,0 ,  ,644486 ,2 ,    ,1326848
1980 ,481999 ,APIARY PRODUCTS HONEY ,1 ,Alameda ,  ,  ,125280 ,1 ,LBS. ,63000
1980 ,481999 ,APIARY PRODUCTS HONEY ,7 ,Butte ,  ,  ,149000 ,1 ,LBS. ,112000
1980 ,481999 ,APIARY PRODUCTS HONEY ,9 ,Calaveras ,  ,  ,1900 ,1 ,LBS. ,950
1980 ,481999 ,APIARY PRODUCTS HONEY ,13 ,Contra Costa ,  ,  ,18000 ,0 ,LBS. ,8200
1980 ,481999 ,APIARY PRODUCTS HONEY ,19 ,Fresno ,  ,  ,1600000 ,1 ,LBS. ,800000
1980 ,481999 ,APIARY PRODUCTS HONEY ,21 ,Glenn ,  ,  ,300000 ,0 ,LBS. ,141000
1980 ,481999 ,APIARY PRODUCTS HONEY ,23 ,Humboldt ,  ,  ,  ,  ,LBS. ,19753
1980 ,481999 ,APIARY PRODUCTS HONEY ,25 ,Imperial ,  ,  ,2166887 ,0 ,LBS. ,997000
1980 ,481999 ,APIARY PRODUCTS HONEY ,27 ,Inyo ,  ,  ,271958 ,1 ,LBS. ,135979
1980 ,481999 ,APIARY PRODUCTS HONEY ,29 ,Kern ,  ,  ,2812000 ,1 ,LBS. ,1406000
1980 ,481999 ,APIARY PRODUCTS HONEY ,31 ,Kings ,  ,  ,3439391 ,0 ,LBS. ,1719695
1980 ,481999 ,APIARY PRODUCTS HONEY ,35 ,Lassen ,  ,  ,  ,  ,LBS. ,18900
1980 ,481999 ,APIARY PRODUCTS HONEY ,37 ,Los Angeles ,  ,  ,1200000 ,0 ,LBS. ,576000
1980 ,481999 ,APIARY PRODUCTS HONEY ,39 ,Madera ,  ,  ,458000 ,0 ,LBS. ,220000
1980 ,481999 ,APIARY PRODUCTS HONEY ,43 ,Mariposa ,  ,  ,24000 ,1 ,LBS. ,12100
1980 ,481999 ,APIARY PRODUCTS HONEY ,47 ,Merced ,  ,  ,1952520 ,0 ,LBS. ,937000
1980 ,481999 ,APIARY PRODUCTS HONEY ,53 ,Monterey ,  ,  ,37500 ,0 ,LBS. ,16900
1980 ,481999 ,APIARY PRODUCTS HONEY ,59 ,Orange ,  ,  ,774942 ,1 ,LBS. ,387500
1980 ,481999 ,APIARY PRODUCTS HONEY ,61 ,Placer ,  ,  ,55000 ,1 ,LBS. ,28600
1980 ,481999 ,APIARY PRODUCTS HONEY ,65 ,Riverside ,  ,  ,5563708 ,0 ,LBS. ,2726217
1980 ,481999 ,APIARY PRODUCTS HONEY ,71 ,San Bernardino ,  ,  ,1490000 ,0 ,LBS. ,730000
1980 ,481999 ,APIARY PRODUCTS HONEY ,73 ,San Diego ,  ,  ,  ,  ,LBS. ,1390000
1980 ,481999 ,APIARY PRODUCTS HONEY ,77 ,San Joaquin ,  ,  ,520000 ,1 ,LBS. ,265000
1980 ,481999 ,APIARY PRODUCTS HONEY ,79 ,San Luis Obispo ,  ,  ,86900 ,1 ,LBS. ,43500
1980 ,481999 ,APIARY PRODUCTS HONEY ,81 ,San Mateo ,  ,  ,29000 ,0 ,LBS. ,14200
1980 ,481999 ,APIARY PRODUCTS HONEY ,83 ,Santa Barbara ,  ,  ,  ,  ,LBS. ,347669
1980 ,481999 ,APIARY PRODUCTS HONEY ,85 ,Santa Clara ,  ,  ,95000 ,1 ,LBS. ,104000
1980 ,481999 ,APIARY PRODUCTS HONEY ,87 ,Santa Cruz ,  ,  ,497000 ,1 ,LBS. ,298000
1980 ,481999 ,APIARY PRODUCTS HONEY ,89 ,Shasta ,  ,  ,348000 ,1 ,LBS. ,184400
1980 ,481999 ,APIARY PRODUCTS HONEY ,95 ,Solano ,  ,  ,85400 ,1 ,LBS. ,42700
1980 ,481999 ,APIARY PRODUCTS HONEY ,97 ,Sonoma ,  ,  ,59300 ,1 ,LBS. ,61000
1980 ,481999 ,APIARY PRODUCTS HONEY ,99 ,Stanislaus ,  ,  ,675000 ,1 ,LBS. ,338000
1980 ,481999 ,APIARY PRODUCTS HONEY ,101 ,Sutter ,  ,  ,388255 ,1 ,LBS. ,210000
1980 ,481999 ,APIARY PRODUCTS HONEY ,103 ,Tehama ,  ,  ,6300 ,1 ,LBS. ,7500
1980 ,481999 ,APIARY PRODUCTS HONEY ,107 ,Tulare ,  ,  ,5983000 ,1 ,LBS. ,3017000
1980 ,481999 ,APIARY PRODUCTS HONEY ,111 ,Ventura ,  ,  ,633075 ,1 ,LBS. ,323000
1980 ,481999 ,APIARY PRODUCTS HONEY ,113 ,Yolo ,  ,  ,69600 ,1 ,LBS. ,36000
1980 ,481999 ,APIARY PRODUCTS HONEY ,115 ,Yuba ,  ,  ,33680 ,0 ,LBS. ,16200
1980 ,481999 ,APIARY PRODUCTS HONEY , 999, State Totals,0 ,  ,31949596 ,1 ,    ,17754963
1980 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,1 ,Alameda ,  ,  ,2160 ,14 ,COL. ,30000
1980 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,7 ,Butte ,  ,  ,81900 ,12 ,COL. ,966000
1980 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,11 ,Colusa ,  ,  ,21700 ,12 ,COL. ,255000
1980 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,13 ,Contra Costa ,  ,  ,2200 ,12 ,COL. ,26400
1980 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,19 ,Fresno ,  ,  ,264180 ,19 ,COL. ,4929700
1980 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,21 ,Glenn ,  ,  ,  ,  ,COL. ,225000
1980 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,25 ,Imperial ,  ,  ,  ,  ,COL. ,659000
1980 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,29 ,Kern ,  ,  ,121000 ,18 ,COL. ,2178000
1980 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,31 ,Kings ,  ,  ,62000 ,17 ,COL. ,1054000
1980 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,37 ,Los Angeles ,  ,  ,15000 ,20 ,COL. ,300000
1980 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,39 ,Madera ,  ,  ,50000 ,18 ,COL. ,900000
1980 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,47 ,Merced ,  ,  ,102460 ,17 ,COL. ,1778000
1980 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,53 ,Monterey ,  ,  ,2200 ,16 ,COL. ,35200
1980 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,61 ,Placer ,  ,  ,8130 ,21 ,COL. ,169000
1980 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,65 ,Riverside ,  ,  ,9400 ,15 ,COL. ,141000
1980 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,71 ,San Bernardino ,  ,  ,18200 ,17 ,COL. ,309000
1980 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,77 ,San Joaquin ,  ,  ,53500 ,20 ,COL. ,1070000
1980 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,87 ,Santa Cruz ,  ,  ,  ,  ,COL. ,273000
1980 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,89 ,Shasta ,  ,  ,24000 ,13 ,COL. ,312000
1980 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,95 ,Solano ,  ,  ,6850 ,12 ,COL. ,82200
1980 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,97 ,Sonoma ,  ,  ,  ,  ,COL. ,13200
1980 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,99 ,Stanislaus ,  ,  ,131000 ,18 ,COL. ,2358000
1980 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,101 ,Sutter ,  ,  ,39271 ,10 ,COL. ,390000
1980 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,103 ,Tehama ,  ,  ,10560 ,10 ,COL. ,102000
1980 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,107 ,Tulare ,  ,  ,31800 ,17 ,COL. ,541000
1980 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,111 ,Ventura ,  ,  ,  ,  ,COL. ,143000
1980 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,113 ,Yolo ,  ,  ,24900 ,10 ,COL. ,249000
1980 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,115 ,Yuba ,  ,  ,3700 ,10 ,COL. ,35300
1980 ,486999 ,APIARY PRODUCTS POLLIN. FEES , 999, State Totals,0 ,  ,1086111 ,17 ,    ,19524000
1980 ,211999 ,APPLES ALL ,7 ,Butte ,230 ,8.00 ,1840 ,150 ,TONS ,276000
1980 ,211999 ,APPLES ALL ,9 ,Calaveras ,140 ,6.29 ,880 ,220 ,TONS ,194000
1980 ,211999 ,APPLES ALL ,17 ,El Dorado ,546 ,17.75 ,9691 ,203 ,TONS ,1966600
1980 ,211999 ,APPLES ALL ,23 ,Humboldt ,34 ,2.82 ,96 ,252 ,TONS ,24203
1980 ,211999 ,APPLES ALL ,29 ,Kern ,1389 ,11.42 ,15860 ,177 ,TONS ,2805000
1980 ,211999 ,APPLES ALL ,39 ,Madera ,47 ,3.00 ,141 ,199 ,TONS ,28000
1980 ,211999 ,APPLES ALL ,43 ,Mariposa ,170 ,0.31 ,53 ,211 ,TONS ,11200
1980 ,211999 ,APPLES ALL ,53 ,Monterey ,496 ,12.60 ,6250 ,102 ,TONS ,638000
1980 ,211999 ,APPLES ALL ,57 ,Nevada ,83 ,5.52 ,458 ,315 ,TONS ,144150
1980 ,211999 ,APPLES ALL ,61 ,Placer ,49 ,7.06 ,346 ,335 ,TONS ,116000
1980 ,211999 ,APPLES ALL ,65 ,Riverside ,19 ,1.58 ,30 ,93 ,TONS ,2800
1980 ,211999 ,APPLES ALL ,69 ,San Benito ,350 ,23.86 ,8350 ,100 ,TONS ,835000
1980 ,211999 ,APPLES ALL ,71 ,San Bernardino ,402 ,9.33 ,3750 ,393 ,TONS ,1475000
1980 ,211999 ,APPLES ALL ,73 ,San Diego ,281 ,1.10 ,309 ,437 ,TONS ,135000
1980 ,211999 ,APPLES ALL ,77 ,San Joaquin ,390 ,18.00 ,7020 ,199 ,TONS ,1400000
1980 ,211999 ,APPLES ALL ,79 ,San Luis Obispo ,251 ,3.40 ,853 ,358 ,TONS ,305000
1980 ,211999 ,APPLES ALL ,87 ,Santa Cruz ,6970 ,13.63 ,95000 ,162 ,TONS ,15429000
1980 ,211999 ,APPLES ALL ,97 ,Sonoma ,7747 ,9.38 ,72700 ,136 ,TONS ,9862000
1980 ,211999 ,APPLES ALL ,109 ,Tuolumne ,140 ,3.02 ,423 ,300 ,TONS ,127000
1980 ,211999 ,APPLES ALL , 999, State Totals,19734 ,11.35 ,224050 ,160 ,    ,35773953
1980 ,217999 ,APRICOTS ALL ,13 ,Contra Costa ,1277 ,2.76 ,3520 ,291 ,TONS ,1024000
1980 ,217999 ,APRICOTS ALL ,19 ,Fresno ,236 ,7.54 ,1780 ,700 ,TONS ,1246000
1980 ,217999 ,APRICOTS ALL ,31 ,Kings ,91 ,4.62 ,420 ,433 ,TONS ,181674
1980 ,217999 ,APRICOTS ALL ,39 ,Madera ,54 ,6.50 ,351 ,199 ,TONS ,70000
1980 ,217999 ,APRICOTS ALL ,47 ,Merced ,1507 ,9.02 ,13600 ,200 ,TONS ,2720000
1980 ,217999 ,APRICOTS ALL ,65 ,Riverside ,327 ,3.82 ,1250 ,200 ,TONS ,250000
1980 ,217999 ,APRICOTS ALL ,69 ,San Benito ,2700 ,6.30 ,17000 ,265 ,TONS ,4505000
1980 ,217999 ,APRICOTS ALL ,77 ,San Joaquin ,3101 ,6.55 ,20300 ,199 ,TONS ,4048000
1980 ,217999 ,APRICOTS ALL ,85 ,Santa Clara ,1552 ,2.50 ,3880 ,560 ,TONS ,2173000
1980 ,217999 ,APRICOTS ALL ,87 ,Santa Cruz ,69 ,2.54 ,175 ,623 ,TONS ,109000
1980 ,217999 ,APRICOTS ALL ,95 ,Solano ,1300 ,1.96 ,2548 ,615 ,TONS ,1567100
1980 ,217999 ,APRICOTS ALL ,99 ,Stanislaus ,9190 ,8.24 ,75700 ,211 ,TONS ,15973000
1980 ,217999 ,APRICOTS ALL ,107 ,Tulare ,164 ,4.61 ,756 ,634 ,TONS ,479000
1980 ,217999 ,APRICOTS ALL ,113 ,Yolo ,990 ,2.60 ,2575 ,573 ,TONS ,1475000
1980 ,217999 ,APRICOTS ALL , 999, State Totals,22558 ,6.38 ,143855 ,249 ,    ,35820774
1980 ,301999 ,ARTICHOKES ,53 ,Monterey ,7890 ,5.35 ,42205 ,631 ,TONS ,26652400
1980 ,301999 ,ARTICHOKES ,81 ,San Mateo ,900 ,3.00 ,2700 ,800 ,TONS ,2160000
1980 ,301999 ,ARTICHOKES ,83 ,Santa Barbara ,425 ,5.00 ,2125 ,656 ,TONS ,1394000
1980 ,301999 ,ARTICHOKES , 999, State Totals,9215 ,5.10 ,47030 ,642 ,    ,30206400
1980 ,302299 ,ASPARAGUS PROCESSING ,13 ,Contra Costa ,  ,  ,1220 ,761 ,TONS ,928000
1980 ,302299 ,ASPARAGUS PROCESSING ,53 ,Monterey ,  ,  ,485 ,761 ,TONS ,369000
1980 ,302299 ,ASPARAGUS PROCESSING ,77 ,San Joaquin ,  ,  ,5620 ,720 ,TONS ,4049000
1980 ,302299 ,ASPARAGUS PROCESSING , 999, State Totals,0 ,  ,7325 ,730 ,    ,5346000
1980 ,302999 ,ASPARAGUS UNSPECIFIED ,13 ,Contra Costa ,1740 ,0.78 ,1360 ,1050 ,TONS ,1428000
1980 ,302999 ,ASPARAGUS UNSPECIFIED ,25 ,Imperial ,2807 ,1.35 ,3789 ,1956 ,TONS ,7411000
1980 ,302999 ,ASPARAGUS UNSPECIFIED ,53 ,Monterey ,2411 ,1.93 ,4650 ,1511 ,TONS ,7026000
1980 ,302999 ,ASPARAGUS UNSPECIFIED ,59 ,Orange ,646 ,1.47 ,951 ,1665 ,TONS ,1583100
